1784415768.6975 0.00037 0.00003 -1.77332 -0.13186
1784415768.7075 0.00032 -0.00002 -1.77332 -0.13186
1784415768.7172 0.00026 -0.00006 -1.77332 -0.13186
1784415768.7272 0.00023 -0.00009 -1.77332 -0.13185
1784415768.7373 0.00023 -0.00008 -1.77332 -0.13185
1784415768.7472 0.00023 -0.00008 -1.77332 -0.13185
1784415768.7575 0.00021 -0.00009 -1.77332 -0.13185
1784415768.7670 0.00017 -0.00013 -1.77332 -0.13185
1784415768.7771 0.00012 -0.00017 -1.77332 -0.13185
1784415768.7870 0.00008 -0.00021 -1.77332 -0.13185
1784415768.7971 0.00004 -0.00024 -1.77332 -0.13185
1784415768.8068 0.00001 -0.00026 -1.77333 -0.13185
1784415768.8168 -0.00004 -0.00030 -1.77333 -0.13185
1784415768.8267 -0.00008 -0.00034 -1.77333 -0.13185
1784415768.8369 -0.00013 -0.00039 -1.77333 -0.13185
1784415768.8468 -0.00016 -0.00042 -1.77333 -0.13185
1784415768.8570 -0.00016 -0.00041 -1.77333 -0.13185
1784415768.8670 -0.00016 -0.00040 -1.77333 -0.13185
1784415768.8769 -0.00018 -0.00042 -1.77333 -0.13185
1784415768.8869 -0.00022 -0.00045 -1.77333 -0.13185
1784415768.8971 0.00761 -0.00399 -1.77333 -0.13185
1784415768.9069 -0.00751 0.00726 -1.77333 -0.13185
1784415768.9168 0.00020 0.00320 -1.77332 -0.13185
1784415768.9267 0.00121 0.00500 -1.77332 -0.13185
1784415768.9370 0.00084 0.00356 -1.77331 -0.13186
1784415768.9469 -0.00053 0.00201 -1.77330 -0.13186
1784415768.9571 -0.00352 -0.00117 -1.77329 -0.13187
1784415768.9669 -0.00413 -0.00193 -1.77329 -0.13186
1784415768.9770 -0.00328 -0.00122 -1.77328 -0.13186
1784415768.9871 -0.00229 -0.00037 -1.77328 -0.13186
1784415768.9973 -0.00180 -0.00002 -1.77327 -0.13185
1784415769.0071 -0.00177 -0.00012 -1.77327 -0.13185
1784415769.0172 -0.00189 -0.00036 -1.77326 -0.13185
1784415769.0272 -0.00195 -0.00053 -1.77326 -0.13185
1784415769.0373 -0.00208 -0.00079 -1.77325 -0.13185
1784415769.0471 -0.00208 -0.00090 -1.77325 -0.13185
1784415769.0573 -0.00199 -0.00091 -1.77325 -0.13185
1784415769.0670 -0.00169 -0.00073 -1.77324 -0.13185
1784415769.0771 -0.00143 -0.00055 -1.77324 -0.13184
1784415769.0871 -0.00132 -0.00053 -1.77324 -0.13184
1784415769.0971 -0.00132 -0.00062 -1.77324 -0.13184
1784415769.1071 -0.00134 -0.00073 -1.77323 -0.13184
1784415769.1170 -0.00135 -0.00082 -1.77323 -0.13184
1784415769.1270 -0.00132 -0.00086 -1.77323 -0.13184
1784415769.1371 -0.00128 -0.00090 -1.77323 -0.13184
1784415769.1472 -0.00125 -0.00094 -1.77323 -0.13184
1784415769.1573 -0.00122 -0.00098 -1.77323 -0.13184
1784415769.1670 -0.00120 -0.00102 -1.77322 -0.13184
1784415769.1771 -0.00118 -0.00107 -1.77322 -0.13184
1784415769.1869 -0.00117 -0.00111 -1.77322 -0.13184
1784415769.1973 -0.00115 -0.00115 -1.77322 -0.13184
1784415769.2070 -0.00114 -0.00119 -1.77322 -0.13184
1784415769.2176 -0.00113 -0.00122 -1.77322 -0.13184
1784415769.2271 -0.00111 -0.00126 -1.77322 -0.13184
1784415769.2374 -0.00110 -0.00129 -1.77322 -0.13184
1784415769.2470 -0.00109 -0.00132 -1.77322 -0.13184
1784415769.2573 -0.00109 -0.00136 -1.77322 -0.13184
1784415769.2672 -0.00109 -0.00140 -1.77322 -0.13184
1784415769.2771 -0.00109 -0.00144 -1.77322 -0.13184
1784415769.2876 -0.00108 -0.00146 -1.77322 -0.13184
1784415769.2976 -0.00105 -0.00146 -1.77322 -0.13184
1784415769.3076 -0.00104 -0.00148 -1.77322 -0.13184
1784415769.3178 -0.00104 -0.00150 -1.77322 -0.13184
1784415769.3276 -0.00104 -0.00153 -1.77323 -0.13184
1784415769.3381 -0.00104 -0.00156 -1.77323 -0.13184
1784415769.3479 -0.00104 -0.00158 -1.77323 -0.13184
